report_date,campaign_id,campaign_name,currency,spend,net_cost,impressions,destination_clicks,clicks,conversions,purchase_count,purchase_value,cta_purchase_count,evta_purchase_count,vta_purchase_count,cta_purchase_value,evta_purchase_value,vta_purchase_value,platform_roas,cta_purchase_roas,evta_purchase_roas,vta_purchase_roas,source_file,attribution_window_note
2026-05-10,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-10,1856728035726529,호르몬 검사 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-10,1858788275666081,건강기능식품 스마트+캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-11,1854347729644690,음과검 스마트+ 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-11,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-11,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-11,1856728035726529,호르몬 검사 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-11,1858788275666081,건강기능식품 스마트+캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-12,1854347729644690,음과검 스마트+ 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-12,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-12,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-12,1856728035726529,호르몬 검사 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-05-12,1858788275666081,건강기능식품 스마트+캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260507_20260512_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
