report_date,campaign_id,campaign_name,currency,spend,net_cost,impressions,destination_clicks,clicks,conversions,purchase_count,purchase_value,cta_purchase_count,evta_purchase_count,vta_purchase_count,cta_purchase_value,evta_purchase_value,vta_purchase_value,platform_roas,cta_purchase_roas,evta_purchase_roas,vta_purchase_roas,source_file,attribution_window_note
2026-03-21,1854347729644690,음과검 스마트+ 캠페인,KRW,595499.0,595499.0,349378,1318,1318,1,1,459000.0,0,0,1,0.0,0.0,459000.0,0.770782,0.0,0.0,0.770782,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-21,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,273835.0,273835.0,175169,3549,3549,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-21,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-22,1858788275666081,건강기능식품 스마트+캠페인,KRW,100189.0,100189.0,61153,832,832,3,3,472915.0,1,1,1,81200.0,0.0,109000.0,4.720229,0.810468,0.0,1.087944,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-22,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,95473.0,95473.0,34648,3799,3799,2,2,1939000.0,2,0,0,1939000.0,0.0,0.0,20.309407,20.309407,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-22,1854347729644690,음과검 스마트+ 캠페인,KRW,486089.0,486089.0,330022,1228,1228,3,3,1803400.0,2,0,1,1745000.0,0.0,58400.0,3.71002,3.589878,0.0,0.120143,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-22,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,275390.0,275390.0,135526,5119,5119,2,2,1338200.0,1,1,0,867000.0,0.0,0.0,4.85929,3.148262,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-22,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-23,1858788275666081,건강기능식품 스마트+캠페인,KRW,100194.0,100194.0,90519,801,801,2,2,8360000.0,2,0,0,8360000.0,0.0,0.0,83.43813,83.43813,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-23,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,98250.0,98250.0,25335,2418,2418,1,1,84920.0,1,0,0,84920.0,0.0,0.0,0.864326,0.864326,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-23,1854347729644690,음과검 스마트+ 캠페인,KRW,600000.0,600000.0,354027,1381,1381,5,5,5250000.0,5,0,0,5250000.0,0.0,0.0,8.75,8.75,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-23,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,345000.0,345000.0,139756,3880,3880,9,9,6629114.0,6,1,2,6161114.0,0.0,234000.0,19.214823,17.858301,0.0,0.678261,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-23,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-24,1858788275666081,건강기능식품 스마트+캠페인,KRW,100304.0,100304.0,57394,1589,1589,1,1,510000.0,1,0,0,510000.0,0.0,0.0,5.084543,5.084543,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-24,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,103690.0,103690.0,35558,2664,2664,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-24,1854347729644690,음과검 스마트+ 캠페인,KRW,595331.0,595331.0,155011,788,788,7,7,26005400.0,6,0,1,25503200.0,0.0,502200.0,43.682254,42.83869,0.0,0.843564,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-24,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,183767.0,183767.0,87728,2046,2046,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-24,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-25,1858788275666081,건강기능식품 스마트+캠페인,KRW,100239.0,100239.0,22466,3386,3386,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-25,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,102682.0,102682.0,40941,1876,1876,3,3,495000.0,1,1,1,208000.0,0.0,42000.0,4.820709,2.025671,0.0,0.40903,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-25,1854347729644690,음과검 스마트+ 캠페인,KRW,294957.0,294957.0,65044,460,460,5,5,7767614.0,3,0,2,7500000.0,0.0,267614.0,26.334734,25.427435,0.0,0.907298,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-25,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,300278.0,300278.0,115433,5855,5855,1,1,505000.0,0,0,1,0.0,0.0,505000.0,1.681775,0.0,0.0,1.681775,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-25,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-26,1858788275666081,건강기능식품 스마트+캠페인,KRW,99973.0,99973.0,35457,1647,1647,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-26,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,72014.0,72014.0,38990,1240,1240,2,2,499910.0,0,1,1,0.0,0.0,245000.0,6.941845,0.0,0.0,3.402116,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-26,1854347729644690,음과검 스마트+ 캠페인,KRW,595480.0,595480.0,171820,1579,1579,8,8,4905980.0,6,1,1,4500000.0,0.0,245000.0,8.238698,7.556929,0.0,0.411433,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-26,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,276408.0,276408.0,130848,3678,3678,3,3,1224710.0,3,0,0,1224710.0,0.0,0.0,4.430805,4.430805,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-26,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-27,1858788275666081,건강기능식품 스마트+캠페인,KRW,99884.0,99884.0,33725,1649,1649,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-27,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,122783.0,122783.0,40309,2572,2572,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-27,1854347729644690,음과검 스마트+ 캠페인,KRW,127660.0,127660.0,38454,290,290,4,4,22745000.0,3,1,0,22500000.0,0.0,0.0,178.168573,176.249413,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-27,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,275941.0,275941.0,115747,4609,4609,2,2,508200.0,0,1,1,0.0,0.0,240000.0,1.841698,0.0,0.0,0.869751,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-27,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-28,1858788275666081,건강기능식품 스마트+캠페인,KRW,99217.0,99217.0,95555,1231,1231,6,6,2670000.0,5,0,1,2436000.0,0.0,234000.0,26.910711,24.552244,0.0,2.358467,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-28,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,103612.0,103612.0,51562,1044,1044,3,3,810000.0,3,0,0,810000.0,0.0,0.0,7.817627,7.817627,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-28,1854347729644690,음과검 스마트+ 캠페인,KRW,327532.0,327532.0,111087,548,548,5,5,4506663.0,4,0,1,4500000.0,0.0,6663.0,13.759459,13.739116,0.0,0.020343,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-28,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,275216.0,275216.0,193053,2129,2129,3,3,2664200.0,2,1,0,2205200.0,0.0,0.0,9.680396,8.012616,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-28,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-29,1858788275666081,건강기능식품 스마트+캠페인,KRW,79505.0,79505.0,27023,980,980,1,1,62120.0,0,0,1,0.0,0.0,62120.0,0.781335,0.0,0.0,0.781335,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-29,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,72091.0,72091.0,47260,762,762,2,2,719000.0,1,1,0,485000.0,0.0,0.0,9.973506,6.727608,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-29,1854347729644690,음과검 스마트+ 캠페인,KRW,223990.0,223990.0,99670,612,612,2,2,1500000.0,2,0,0,1500000.0,0.0,0.0,6.696728,6.696728,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-29,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,277129.0,277129.0,140992,3194,3194,3,3,2244300.0,2,1,0,1351500.0,0.0,0.0,8.098395,4.87679,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-29,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-30,1858788275666081,건강기능식품 스마트+캠페인,KRW,120788.0,120788.0,74453,1818,1818,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-30,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,122552.0,122552.0,24105,1851,1851,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-30,1854347729644690,음과검 스마트+ 캠페인,KRW,600000.0,600000.0,188669,4901,4901,10,10,36218000.0,10,0,0,36218000.0,0.0,0.0,60.363333,60.363333,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-30,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,345000.0,345000.0,110759,4357,4357,4,4,6517420.0,2,1,1,6069000.0,0.0,203420.0,18.891072,17.591304,0.0,0.589623,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-30,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-31,1858788275666081,건강기능식품 스마트+캠페인,KRW,100341.0,100341.0,54413,1025,1025,1,1,81200.0,1,0,0,81200.0,0.0,0.0,0.80924,0.80924,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-31,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,105430.0,105430.0,30085,1663,1663,1,1,64385.0,1,0,0,64385.0,0.0,0.0,0.61069,0.61069,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-31,1854347729644690,음과검 스마트+ 캠페인,KRW,556446.0,556446.0,189973,2978,2978,14,14,84125470.0,8,2,4,83598900.0,0.0,0.0,151.183529,150.23722,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-31,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,278418.0,278418.0,114387,2411,2411,4,4,88688570.0,3,1,0,88434000.0,0.0,0.0,318.54467,317.630326,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-03-31,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-01,1858788275666081,건강기능식품 스마트+캠페인,KRW,108685.0,108685.0,74449,742,742,14,14,1076220.0,4,0,10,649600.0,0.0,426620.0,9.902194,5.976906,0.0,3.925289,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-01,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,101880.0,101880.0,39279,720,720,2,2,663663.0,0,2,0,0.0,0.0,0.0,6.514164,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-01,1854347729644690,음과검 스마트+ 캠페인,KRW,295769.0,295769.0,143771,2354,2354,8,8,4210237.0,5,1,2,3517200.0,0.0,690200.0,14.234883,11.891713,0.0,2.333578,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-01,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,315655.0,315655.0,102400,5008,5008,8,8,4240017.0,5,1,2,3713000.0,0.0,263314.0,13.43244,11.762842,0.0,0.834183,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-01,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-02,1858788275666081,건강기능식품 스마트+캠페인,KRW,104012.0,104012.0,83933,1417,1417,8,8,3121400.0,8,0,0,3121400.0,0.0,0.0,30.009999,30.009999,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-02,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,99551.0,99551.0,25384,1654,1654,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-02,1854347729644690,음과검 스마트+ 캠페인,KRW,581715.0,581715.0,317056,6546,6546,12,12,10828022.0,10,1,1,10440000.0,0.0,143022.0,18.613964,17.946933,0.0,0.245863,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-02,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,227784.0,227784.0,97176,3596,3596,5,5,2581927.0,3,1,1,1979000.0,0.0,100560.0,11.33498,8.688055,0.0,0.441471,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-03,1858788275666081,건강기능식품 스마트+캠페인,KRW,84823.0,84823.0,85103,651,651,5,5,1576400.0,4,0,1,1091400.0,0.0,485000.0,18.584582,12.866793,0.0,5.717789,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-03,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,99487.0,99487.0,40820,1048,1048,2,2,2168000.0,2,0,0,2168000.0,0.0,0.0,21.791792,21.791792,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-03,1854347729644690,음과검 스마트+ 캠페인,KRW,486941.0,486941.0,180372,5587,5587,3,3,3628000.0,3,0,0,3628000.0,0.0,0.0,7.450595,7.450595,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-03,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,238711.0,238711.0,76055,3496,3496,6,6,3060243.0,5,0,1,3060243.0,0.0,0.0,12.819866,12.819866,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-03,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-04,1858788275666081,건강기능식품 스마트+캠페인,KRW,101846.0,101846.0,63957,1314,1314,1,1,485000.0,1,0,0,485000.0,0.0,0.0,4.762092,4.762092,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-04,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,99009.0,99009.0,49355,1505,1505,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-04,1854347729644690,음과검 스마트+ 캠페인,KRW,600000.0,600000.0,273663,23806,23806,7,7,7594000.0,7,0,0,7594000.0,0.0,0.0,12.656667,12.656667,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-04,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,249303.0,249303.0,115360,1751,1751,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
2026-04-04,1856728035726529,호르몬 검사 캠페인,KRW,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw/20260319_20260417_daily_ad_report.csv,TikTok Ads Manager CSV export has no attribution-window column; project assumes TikTok default click 7d / view 1d.
